https://www.mhlw.go.jp/index.html,image/vnd.microsoft.icon,https://www.nic.it/sites/default/files/favicon.ico,Italy
https://www.mhlw.go.jp/index.html,application/javascript; charset=utf-8,https://code.jquery.com/jquery-3.2.1.min.js,United States
https://www.jst.go.jp,image/x-icon,https://www.mhlw.go.jp/favicon.ico,United States
https://www.jst.go.jp,application/x-javascript,https://jsv2.ptengine.jp/pta.js,Japan
https://www.jst.go.jp,application/x-javascript,https://js.ptengine.jp/70371a08.js,Japan
http://www.bousai.go.jp,image/vnd.microsoft.icon,https://www.jst.go.jp/favicon.ico,Japan
https://www.jpo.go.jp,image/x-icon,https://www.nabunken.go.jp/favicon.ico,Japan
https://www.e-stat.go.jp,image/x-icon,https://www.jpo.go.jp/shared/site_english/images/favicon/favicon.ico,United States
http://www.mext.go.jp,image/x-icon,https://www.e-stat.go.jp/themes/custom/estat/favicon.ico,Japan
https://www.jil.go.jp,image/png,http://www.mext.go.jp/common/top_a_menu/ta_imgs/icon_balloon.png,Japan
https://www.inpit.go.jp,image/vnd.microsoft.icon,https://www.jil.go.jp/favicon.ico,Japan
http://www.maff.go.jp,image/vnd.microsoft.icon,https://www.inpit.go.jp/favicon.ico,Japan
https://www.nims.go.jp,image/x-icon,http://www.maff.go.jp/j/shared_new/shared/images/maff.ico,Taiwan
https://www.kyohaku.go.jp/eng/index.html,image/vnd.microsoft.icon,https://www.nims.go.jp/common/imgs/rc_favicon.ico,Japan
http://www.ncgg.go.jp,image/vnd.microsoft.icon,http://www.gsi.go.jp/favicon.ico,Japan
http://www.ncgg.go.jp,application/javascript; charset=utf-8,http://platform.twitter.com/widgets.js,United States
http://www.ncgg.go.jp,application/javascript; charset=utf-8,https://platform.twitter.com/js/grid~moment~timeline~tweet.3fe74c36d6a2c39e5b77d0f817cb8d96.js,United States
http://www.ncgg.go.jp,application/javascript; charset=utf-8,https://platform.twitter.com/js/moment~timeline~tweet.50bff1a04f1f37b6a41fa15859518e07.js,United States
http://www.ncgg.go.jp,application/javascript; charset=utf-8,https://platform.twitter.com/js/timeline.e4ed2310715834737b04d0727f37e46c.js,United States
http://www.ncgg.go.jp,application/javascript;charset=utf-8,https://cdn.syndication.twimg.com/timeline/profile?callback=__twttr.callbacks.tl_i0_profile_NCGG_PR_old&dnt=false&domain=www.ncgg.go.jp&lang=ja&screen_name=NCGG_PR&suppress_response_codes=true&t=1712029&tz=GMT%2B0800&with_replies=false,United States
https://www.nihs.go.jp,image/vnd.microsoft.icon,http://www.ncgg.go.jp/favicon.ico,Japan
https://www.nihs.go.jp,text/javascript; charset=UTF-8,http://cse.google.com/adsense/search/async-ads.js,United States
https://www.nihs.go.jp,image/png,http://www.google.com/cse/static/images/1x/googlelogo_lightgrey_46x16dp.png,United States
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/common/spacer.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/menu1.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/common/logo.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/english-logo.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/menu2.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/menu3.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/menu4.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/menu5.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/menu-home.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/mainPH.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/common/icon2.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/japan/title-iyakuhin_bg.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/title-UsefulInfomation.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/title-aboutNIHS.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/title-DrugsMedicalDevices.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/title-Foods.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/japan/title-shokuhin_bg.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/line.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/common/title-contents.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/common/icon1.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/common/ya-b.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/title-Chemicals.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/title-Others.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/common/hootbg.gif,Japan
https://www.nihs.go.jp,image/gif,http://www.nihs.go.jp/images/english/title-Others-bg.gif,Japan
https://www.jishin.go.jp,image/vnd.microsoft.icon,https://www.rieti.go.jp/favicon.ico,Japan
https://www.jishin.go.jp,application/javascript; charset=utf-8,https://platform.twitter.com/widgets.js,United States
https://www.jishin.go.jp,application/javascript; charset=utf-8,https://platform.twitter.com/js/button.7e70e79397c0c1d312e26417e7f8d53d.js,United States
https://www.jishin.go.jp,image/png,https://www.static.jishin.go.jp/img/common/header_bg.png,Japan
http://www.cao.go.jp,image/png,https://www.jishin.go.jp/wp-content/themes/herp17/img/common/favicon/favicon-32x32.png,Japan
http://www.jfa.maff.go.jp,image/vnd.microsoft.icon,http://www.cao.go.jp/favicon.ico,Japan
http://www.jfa.maff.go.jp,image/gif,http://www.maff.go.jp/comm/attach/img/icon_new.gif,Taiwan
https://www.customs.go.jp,image/x-icon,http://www.jfa.maff.go.jp/j/shared_new/shared/images/jfa.ico,Taiwan
https://japan.kantei.go.jp/,application/javascript,https://cs.nakanohito.jp/b3/bi.js,Japan
https://japan.kantei.go.jp/,image/gif,https://bs.nakanohito.jp/b3/,Japan
https://www.nirs.qst.go.jp,image/vnd.microsoft.icon,https://japan.kantei.go.jp/favicon.ico,Japan
https://www.nirs.qst.go.jp,image/png,https://japan.kantei.go.jp/n3-common/images/index-featured-current.png,Japan
https://www.nirs.qst.go.jp,image/jpeg,https://japan.kantei.go.jp/content/1024bura2_a.jpg,Japan
https://www.nirs.qst.go.jp,image/jpeg,https://japan.kantei.go.jp/content/1025bura_a.jpg,Japan
https://www.nirs.qst.go.jp,image/jpeg,https://japan.kantei.go.jp/content/1016china_a.jpg,Japan
https://www.nirs.qst.go.jp,image/jpeg,https://japan.kantei.go.jp/content/1025china2_a.jpg,Japan
https://www.nirs.qst.go.jp,image/jpeg,https://japan.kantei.go.jp/content/1024bura_a.jpg,Japan
https://www.nirs.qst.go.jp,image/jpeg,https://japan.kantei.go.jp/content/kokkasen_a.jpg,Japan
https://www.nirs.qst.go.jp,image/jpeg,https://japan.kantei.go.jp/content/1023getsurei_a.jpg,Japan
https://www.nirs.qst.go.jp,image/jpeg,https://japan.kantei.go.jp/content/1023meiji_a.jpg,Japan
http://www.enecho.meti.go.jp,image/vnd.microsoft.icon,https://www.npb.go.jp/favicon.ico,Japan
http://www.enecho.meti.go.jp,application/javascript,http://cs.nakanohito.jp/b3/bi.js,Japan
http://www.enecho.meti.go.jp,image/gif,http://c07.nakanohito.jp/b3/,Japan
https://www.ncvc.go.jp,application/javascript,http://www.enecho.meti.go.jp/common/js2/googleSearch.js?_=1540826706219,Taiwan
