https://www.kln.mohw.gov.tw,image/vnd.microsoft.icon,https://www.senate.gov/resources/images/us_sen.ico,United States
https://www.fire.taichung.gov.tw,application/javascript,https://alerts.ncdr.nat.gov.tw/temp/StaticFiles/Immediately/CapInfoNormal_66_180155.js,Taiwan
https://www.fire.taichung.gov.tw,application/javascript,https://alerts.ncdr.nat.gov.tw/temp/StaticFiles/Immediately/CapInfoNormal_66_300250.js,Taiwan
https://www.fire.taichung.gov.tw,application/javascript,https://alerts.ncdr.nat.gov.tw/scripts/jquery.innerfade.js,Taiwan
https://www.fire.taichung.gov.tw,image/jpeg,https://alerts.ncdr.nat.gov.tw/Images/banner_logo.jpg,Taiwan
https://www.fire.taichung.gov.tw,image/png,https://alerts.ncdr.nat.gov.tw/Images/calamityIcon150Black_SW.png?version=1,Taiwan
https://www.hakka.taichung.gov.tw,image/jpeg,https://vod.taichung.gov.tw/public/Data/810181059971.jpg,Taiwan
https://www.police.taichung.gov.tw/ch/index.jsp,application/javascript,https://alerts.ncdr.nat.gov.tw/temp/StaticFiles/Immediately/CAP300100_CapInfo.js,Taiwan
https://www.police.taichung.gov.tw/ch/index.jsp,application/javascript,https://alerts.ncdr.nat.gov.tw/scripts/jquery.innerfade.js,Taiwan
https://www.police.taichung.gov.tw/ch/index.jsp,image/png,https://alerts.ncdr.nat.gov.tw/Images/calamityIcon150Black_SW.png?version=1,Taiwan
https://www.police.taichung.gov.tw/ch/index.jsp,image/jpeg,https://alerts.ncdr.nat.gov.tw/Images/banner_logo.jpg,Taiwan
https://www.police.taichung.gov.tw/ch/index.jsp,image/png,https://alerts.ncdr.nat.gov.tw/Images/calamityIcon150Black_RC.png?version=1,Taiwan
https://nteni.mohw.gov.tw,image/x-icon,https://www.police.taichung.gov.tw/tcpolice.ico,Taiwan
https://www.nantun.taichung.gov.tw,image/jpeg,https://vod.taichung.gov.tw/public/Data/66271556171.JPG,Taiwan
https://ersch.mohw.gov.tw,image/png,https://wwwc.moex.gov.tw/main/images/rwd/font_m_f.png,Taiwan
https://www.hwln.mohw.gov.tw,image/vnd.microsoft.icon,https://ersch.mohw.gov.tw/images/favicon.ico,Taiwan
https://www.kh.edu.tw,image/x-icon,https://phsch.mohw.gov.tw/chinese/ch/img/favicon.ico,Taiwan
https://www.kh.edu.tw,application/javascript;charset=utf-8,https://query.yahooapis.com/v1/public/yql?q=select%20*%20from%20weather.forecast%20where%20woeid%20%3D%202306180&format=json&callback=jQuery110207103619007738744_1540827916992&_=1540827916993,United States
https://www.dali.taichung.gov.tw,image/jpeg,https://vod.taichung.gov.tw/public/Data/851816195771.jpg,Taiwan
https://www.taiping.taichung.gov.tw/,image/png,https://gazette.nat.gov.tw/egFront/images/basic/favicon.png,Taiwan
https://www.traffic.taichung.gov.tw,application/javascript,https://alerts.ncdr.nat.gov.tw/temp/StaticFiles/Immediately/CapInfoNormal_66_180155.js,Taiwan
https://www.traffic.taichung.gov.tw,application/javascript,https://alerts.ncdr.nat.gov.tw/scripts/jquery.innerfade.js,Taiwan
https://www.traffic.taichung.gov.tw,image/jpeg,https://alerts.ncdr.nat.gov.tw/Images/banner_logo.jpg,Taiwan
https://btdo.gov.taipei,image/x-icon,https://www.chyi.mohw.gov.tw/images/favicon.ico,Taiwan
https://www.sinica.edu.tw,image/x-icon,https://nrch.mohw.gov.tw/favicon.ico,Taiwan
https://www.sinica.edu.tw,application/javascript; charset=utf-8,https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js,United States
https://www.kmh.moj.gov.tw/mp008.html,image/gif,http://www.kmh.moj.gov.tw/public/Data/7109115555397.gif,Taiwan
https://www.kmh.moj.gov.tw/mp008.html,image/gif,http://www.kmh.moj.gov.tw/public/Data/7109141313712.gif,Taiwan
https://www.kmh.moj.gov.tw/mp008.html,image/gif,http://www.kmh.moj.gov.tw/public/Data/7109165555608.gif,Taiwan
