host_name,IP_address,status_Message,grade,vul_to_Beast,vul_to_Heartbleed,vul_to_Poodle,vul_to_Freak,vul_to_Logjam,vul_to_Drown,vul_to_Sweet32,vul_to_Cross_Protocol,vul_to_RC4,vul_to_Renegotiation,vul_to_CRIME,support_fallback_SCSV,forward_secrecy,HSTS_status,HPKP_status,DH_use_known_primes,DH_Ys_reuse,cert_issues,cert_chain_issues,root_CA,CA_chain
https://regione.lazio.it,89.97.235.40,Ready,B,True,False,False,False,False,False,True,False,True,False,False,True,1,absent,absent,0,False,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www2.comune.bologna.it,195.62.190.177,Ready,C,True,False,False,False,False,False,True,False,True,False,False,NULL,1,absent,absent,2,False,0,16,"CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"," -> CN=COMODO RSA Domain Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=COMODO RSA Certification Authority, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE -> CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"
https://www.ordineingegneri.bergamo.it,80.91.49.226,Certificate not valid for domain name,,,,,,,,,,,,,,,,,,,,,,
https://www.iss.it,13.94.208.48,Ready,B,True,False,False,False,False,False,True,False,False,False,False,False,4,absent,absent,2,False,0,0,"CN=DigiCert Assured ID Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=TERENA SSL CA 3, O=TERENA, L=Amsterdam, ST=Noord-Holland, C=NL -> CN=DigiCert Assured ID Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.iccu.sbn.it/it/,2.42.229.83,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,4,absent,absent,0,False,0,0,"CN=DST Root CA X3, O=Digital Signature Trust Co."," -> CN=Let's Encrypt Authority X3, O=Let's Encrypt, C=US -> CN=DST Root CA X3, O=Digital Signature Trust Co."
https://www.itu.int/en/Pages/default.aspx,2a00:7580:60:2141:0:0:0:11,Ready,A+,True,False,False,False,False,False,True,False,False,False,False,True,4,present,absent,0,False,0,0,"CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"," -> CN=COMODO RSA Extended Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=COMODO RSA Certification Authority, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"
https://www.senato.it/home,80.64.127.105,Ready,F,True,False,False,False,False,False,True,False,False,False,False,False,1,absent,absent,2,False,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.agid.gov.it,93.147.186.210,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,4,absent,absent,0,False,0,0,"CN=DST Root CA X3, O=Digital Signature Trust Co."," -> CN=Let's Encrypt Authority X3, O=Let's Encrypt, C=US -> CN=DST Root CA X3, O=Digital Signature Trust Co."
https://www.mise.gov.it/index.php/it/,85.20.209.231,Ready,B,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,0,False,0,0,"CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE"," -> CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE -> CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE"
https://www.regione.marche.it,84.38.48.249,Ready,F,True,False,True,False,False,False,True,False,True,False,False,False,4,absent,absent,2,True,0,0,"CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT"," -> CN=Actalis Authentication CA G3, O=Actalis S.p.A./03358520967, L=Milano, ST=Milano, C=IT -> CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT"
https://www.indicepa.gov.it/documentale/index.php,185.182.142.14,Ready,A,False,False,False,False,False,False,False,False,False,False,False,NULL,4,absent,absent,0,False,0,0,"CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT"," -> CN=AgID CA1, OU=Area Soluzioni per la Pubblica Amministrazione, O=Agenzia per l'Italia Digitale, L=Roma, C=IT -> CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT"
https://www.autorita.energia.it,88.50.17.10,Ready,B,True,False,False,False,False,False,True,False,True,False,False,True,1,absent,absent,NULL,NULL,0,0,"CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"," -> CN=COMODO RSA Domain Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=COMODO RSA Certification Authority, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"
https://smart.comune.genova.it/,94.177.169.115,Ready,B,False,False,False,False,False,False,False,False,False,False,False,NULL,1,absent,absent,0,False,0,16,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.commiservizi.difesa.it,78.4.240.5,Certificate not valid for domain name,,,,,,,,,,,,,,,,,,,,,,
https://www.rai.it,23.74.73.66,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.agcom.it,131.1.252.188,Ready,B,True,False,False,False,False,False,True,False,True,False,False,True,4,absent,absent,0,False,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=RapidSSL RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.giustizia-amministrativa.it,131.1.252.243,Ready,B,True,False,False,False,False,False,True,False,True,False,False,True,1,absent,absent,0,False,0,16,"CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT"," -> CN=Actalis Extended Validation Server CA G1, O=Actalis S.p.A./03358520967, L=Milano, ST=Milano, C=IT -> CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT -> CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT"
