host_name,IP_address,status_Message,grade,vul_to_Beast,vul_to_Heartbleed,vul_to_Poodle,vul_to_Freak,vul_to_Logjam,vul_to_Drown,vul_to_Sweet32,vul_to_Cross_Protocol,vul_to_RC4,vul_to_Renegotiation,vul_to_CRIME,support_fallback_SCSV,forward_secrecy,HSTS_status,HPKP_status,DH_use_known_primes,DH_Ys_reuse,cert_issues,cert_chain_issues,root_CA,CA_chain
https://www.thecanadianencyclopedia.ca/en,18.210.85.115,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"OU=Starfield Class 2 Certification Authority, O=""Starfield Technologies, Inc."", C=US"," -> CN=Amazon, OU=Server CA 1B, O=Amazon, C=US -> CN=Amazon Root CA 1, O=Amazon, C=US -> CN=Starfield Services Root Certificate Authority - G2, O=""Starfield Technologies, Inc."", L=Scottsdale, ST=Arizona, C=US -> OU=Starfield Class 2 Certification Authority, O=""Starfield Technologies, Inc."", C=US"
https://www.bdc.ca/en/pages/home.aspx,69.17.147.72,Ready,B,True,False,False,False,False,False,True,False,False,False,False,True,1,absent,absent,0,True,0,16,"CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US"," -> CN=Entrust Certification Authority - L1M, OU=""(c) 2014 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US"
https://www.canada.ca/en/environment-climate-change.html,2600:1406:1a:38c:0:0:0:fe9,Ready,A+,True,False,False,False,False,False,False,False,False,False,False,True,2,present,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.canada.ca/en/services/business.html,2600:1406:1a:38c:0:0:0:fe9,Ready,A+,True,False,False,False,False,False,False,False,False,False,False,True,2,present,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.canada.ca/en/revenue-agency/cra-canada.html,2600:1406:1a:38c:0:0:0:fe9,Ready,A+,True,False,False,False,False,False,False,False,False,False,False,True,2,present,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.canada.ca/home.html,2600:1406:1a:38c:0:0:0:fe9,Ready,A+,True,False,False,False,False,False,False,False,False,False,False,True,2,present,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://ici.radio-canada.ca/,2600:1406:3c:189:0:0:0:2b5b,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.canada.ca/erreur404-error404.html,2600:1406:1a:38c:0:0:0:fe9,Ready,A+,True,False,False,False,False,False,False,False,False,False,False,True,2,present,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.cmhc-schl.gc.ca,40.86.217.136,Ready,A,False,False,False,False,False,False,False,False,False,False,False,NULL,4,absent,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.nfb.ca,18.204.177.57,Ready,A,False,False,False,False,False,False,False,False,False,False,False,NULL,4,absent,absent,NULL,NULL,0,0,"CN=Entrust Root Certification Authority, OU=""(c) 2006 Entrust, Inc."", OU=www.entrust.net/CPS is incorporated by reference, O=""Entrust, Inc."", C=US"," -> CN=Entrust Certification Authority - L1M, OU=""(c) 2014 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority, OU=""(c) 2006 Entrust, Inc."", OU=www.entrust.net/CPS is incorporated by reference, O=""Entrust, Inc."", C=US"
