host_name,IP_address,status_Message,grade,vul_to_Beast,vul_to_Heartbleed,vul_to_Poodle,vul_to_Freak,vul_to_Logjam,vul_to_Drown,vul_to_Sweet32,vul_to_Cross_Protocol,vul_to_RC4,vul_to_Renegotiation,vul_to_CRIME,support_fallback_SCSV,forward_secrecy,HSTS_status,HPKP_status,DH_use_known_primes,DH_Ys_reuse,cert_issues,cert_chain_issues,root_CA,CA_chain
https://www.ncl.edu.tw,192.83.186.6,Ready,B,True,False,False,False,False,False,True,False,False,False,False,False,4,absent,absent,2,True,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.ljc.moj.gov.tw/mp029.html,163.29.130.139,Certificate not valid for domain name,,,,,,,,,,,,,,,,,,,,,,
https://www.sinica.edu.tw,140.109.4.18,Ready,A,True,False,False,False,False,False,True,False,False,False,False,True,4,absent,absent,0,False,0,0,"CN=DST Root CA X3, O=Digital Signature Trust Co."," -> CN=Let's Encrypt Authority X3, O=Let's Encrypt, C=US -> CN=DST Root CA X3, O=Digital Signature Trust Co."
https://www.kh.edu.tw,2001:288:8201:2:0:0:0:90,Ready,T,True,False,False,False,False,False,False,True,False,False,False,True,4,disabled,absent,NULL,NULL,5,0,"CN=DST Root CA X3, O=Digital Signature Trust Co."," -> CN=Let's Encrypt Authority X3, O=Let's Encrypt, C=US -> CN=DST Root CA X3, O=Digital Signature Trust Co."
https://www.traffic.taichung.gov.tw,210.69.115.154,Ready,B,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,0,True,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.tps.moj.gov.tw,163.29.130.151,Ready,B,True,False,False,False,False,False,True,False,True,False,False,False,4,absent,absent,0,True,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.tps.moj.gov.tw/,163.29.130.151,Ready,B,True,False,False,False,False,False,True,False,True,False,False,False,4,absent,absent,0,True,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.ntpc.gov.tw/ch/index.jsp,2001:4420:6021:200:172:18:84:240,Ready,B,False,False,False,False,False,False,False,False,False,False,False,True,4,absent,absent,0,False,0,16,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.moj.gov.tw/mp-001.html,163.29.130.130,Ready,A,False,False,False,False,False,False,False,False,False,False,False,False,4,absent,absent,0,True,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.tph.moj.gov.tw,163.29.130.151,Ready,B,True,False,False,False,False,False,True,False,True,False,False,False,4,absent,absent,0,True,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
